species,unique_gene_identifiers,other_gene_identifiers,gene_models,descriptions,annotations,sources
zma,w*-6577,white candidate 6577|w*-oro|w*-oro6577,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,w*-8336,,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,w*-8889,wh*-8889|white*-8889,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,w*-8950,white*-8950,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,w*-8954,white*-8954,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,w*-9000,white*-9000,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,w*-9005,wh*-9005|white*-9005,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,wgs1|wgs1-N206B,sct*-206B|white green sectors1,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,why1|why1-1::MuDR|why1-3|GRMZM2G155662|Zm00001d036148|uniprot=B2LXS7|ncbi=100170235,DNA-binding protein p24|emb16|gnp_QBI2b09|gpm491|whirly1|ZmWHIRLY1|ZmWhy1,GRMZM2G155662|Zm00001d036148,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,wlu1|wlu1-022-15,v*-N1886|w*-022-15|white luteus1|wl*-28,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,wlu2|wlu2-N543A,white luteus2|wl*-543A|wl*-N629A,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,wlu7|wlu7-8345,w*-013-3|w*-8245|w*-8345|white luteus7|wl*-1930|wl*-N1930,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,wlu9|wlu9-N1393B,white luteus9|wl*-1393B|wl*-N1393B,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,w*-N1126B,w*-1126B|whiteN1126B,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,w*-N1830,w*-1830|whiteN1830,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,w*-N1834,w*-1834|whiteN1834,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,w*-N1854,w*-1854|whiteN1854,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,w*-N1865,w*-1865|whiteN1865,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,w*-N1890,w*-1890|whiteN1890,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,w*-N1893,v*-1893|v*-N1893|white*-N1893,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,w*-N21A|w*-N22,w*-21A|whiteN21A,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,w*-N24,w*-24|whiteN24,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,w*-N278A,w*-278A|whiteN278A,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,w*-N346|w*-N346A,w*-346|whiteN346,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,w*-N42,w*-42|whiteN42,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,w*-N627B,w*-627B|whiteN627B,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,wtf1|wtf1-3::Mu1|GRMZM2G403797|Zm00001d009618|uniprot=B6TTV8|ncbi=100277394,what's this factor?1,GRMZM2G403797|Zm00001d009618,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,y10|y10-7748|y10-8624|y10-N5,pale yellow10|w*-7748|w*-8624|w*-N5,,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,y9|y9-82-1|GRMZM2G011746|Zm00001d023655|ncbi=100194203,pale yellow9|w-Kermicle#3|y12|Z-ISO,GRMZM2G011746|Zm00001d023655,albino seedling|Seedling leaves are white.,,MaizeGDB
zma,caf1|caf1-1::Mu|GRMZM2G089222|Zm00001d019573|uniprot=Q84N49|ncbi=542118,chloroplast splicing factor|crs2 associated factor1,GRMZM2G089222|Zm00001d019573,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,caf1|caf1-1::Mu|GRMZM2G173923|Zm00001d019573|uniprot=Q84N49|ncbi=542118,chloroplast splicing factor|crs2 associated factor1,GRMZM2G173923|Zm00001d019573,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,caf2|caf2-1::Mu|AC199526.5_FG003|Zm00001d040696|uniprot=Q84N48|ncbi=542682,chloroplast associated splicing factor|crs2 associated factor2,AC199526.5_FG003|Zm00001d040696,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,cl1|cl1-1998-4|cl1-7716|cl1-85-3007-40|cl1-B73,chlorophyll1,,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,cp2|cp2-N211C,collapsed2|dek7|dek7-N912|o12|sh*-N1105B|sh*-N1324A|su*-211C|w*-1875A|w*-N1875A,,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,cptk1|cptk1-1|GRMZM2G048821|Zm00001d029632|ncbi=100144301,chloroplast thymidine kinase|tk1,GRMZM2G048821|Zm00001d029632,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,crs2|crs2-1::Mu1|GRMZM2G132021|Zm00001d008559|uniprot=Q9M5P4|ncbi=541812,chloroplast RNA splicing2|pza01951|siAF225708,GRMZM2G132021|Zm00001d008559,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,emb14|emb14-1|GRMZM2G384293|Zm00001d054079|ncbi=100381773,,GRMZM2G384293|Zm00001d054079,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,emb17|emb17-1|GRMZM2G119691|Zm00001d018366|ncbi=100193325,emb12|emb*-12BCT,GRMZM2G119691|Zm00001d018366,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,emb2|emb2-8522|GRMZM5G884466|Zm00001d034962|ncbi=101027256,emb8522|emb*-8522|embryo specific2|PPR8522|ZmPPR084,GRMZM5G884466|Zm00001d034962,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,ij1|GRMZM2G004583|Zm00001d020971|ncbi=542470,iojap striping1|str2-7C44|umc221(ij),GRMZM2G004583|Zm00001d020971,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,l*-N612B,l*-612B|luteusN612B,,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,lw1|lw1-3108|lw1-6474|lw1-Blandy|lw1-Tulpule|GRMZM2G027059|Zm00001d033896|ncbi=100383164,4-hydroxy-3-methylbut-2-enyl diphosphate reductase1|bl*-N43|blotchedN43|blt1|hdr1|hmdr1|hydroxymethylbutenyl diphosphate reductase1|ispH|l17|l*-544|lemon white1|luteus17|pco067553|zb*-101|zb7|zb*-N101|zebra crossbands7,GRMZM2G027059|Zm00001d033896,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,lw2|lw2-Chase#1|lw2-Chase#2|lw2-Chase#3|lw2-Chase#5|lw2-Chase#7|lw2-Everett#3|lw2-N1868|lw2-Smith#1|lw2-vp12|GRMZM2G137409|Zm00001d017139|ncbi=542690,hds1 hydroxymethylbutenyl diphosphate synthase1|lemon white2|pco116062|pco116062(435)|SEED CAROTENOID DEFICIENT (SCD)|vp12,GRMZM2G137409|Zm00001d017139,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,lw3,lemon white3,,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,lw4,lemon white4,,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,lw5|lw5-N176A,lemon white5,,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,lw6|lw6-N176B,lemon white6,,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,mterf4|mterf4-1|GRMZM2G029933|Zm00001d010340|uniprot=B6TGN4|ncbi=100283286,Atmterf4|BSM|mterf28|RUG2|RUGOSA2|Zm-mTERF4|ZmTERF27,GRMZM2G029933|Zm00001d010340,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,o5|o5-N874B|GRMZM2G142873|Zm00001d020537|ncbi=100274282,MGDG synthase type A|opaque endosperm5,GRMZM2G142873|Zm00001d020537,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,ppr103|ppr103-2|ppr103-3|GRMZM2G170896|Zm00001d007838|ncbi=103648257,EMB175 - Arabidopsis|pentatricopeptide repeat-containing protein At5g03800-like|ZmPPR155,GRMZM2G170896|Zm00001d007838,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,ppr2|ppr2-1::Mu|ppr2-2::Mu|ppr2-4::Mu|GRMZM2G341621|Zm00001d018693|ncbi=100281431,CL15341_1|CL15341_1(529)|IDP1402|pentatricopeptide2|PZA02035|ZmPPR372,GRMZM2G341621|Zm00001d018693,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,ppr4|ppr4-1::Mu9|Zm00001d026654|ncbi=732779,pentatricopeptide4,Zm00001d026654,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,ppr405|ppr405-emb7L|ppr405-emb7L2|GRMZM2G158452|Zm00001d021871|ncbi=100383403,cl64447_-1|cl64447_-1(577)|EMB-7L|embryo-specific-7L,GRMZM2G158452|Zm00001d021871,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,ppr5|ppr5-1::Mu1|GRMZM2G025409|Zm00001d052240|uniprot=A7LN87|ncbi=100126361,pentatricopeptide5|ZmPPR245,GRMZM2G025409|Zm00001d052240,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,prda1|prda1-AB1::Mu|GRMZM2G079452|Zm00001d049152|ncbi=100276194,crp19|pep-related development arrested1 homolog,GRMZM2G079452|Zm00001d049152,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,ps1|ps1-87-2209-30|ps1-lyc1|ps1-N1983B|ps1-vp7|GRMZM5G849107|Zm00001d015651|uniprot=B4FG96|ncbi=Zm.86691,lcyb|lcyb1|lyc1|lycB|lycb1|pink scutellum1|ps*-8205|ps*-85-3288-28|ps*-Mu85-3061-21|vp7,GRMZM5G849107|Zm00001d015651,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,ptac14|ptac14-AB1::Mu|GRMZM5G807767|Zm00001d009723|ncbi=100279779,,GRMZM5G807767|Zm00001d009723,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,rnc1|rnc1-3::Mu3|GRMZM2G035820|Zm00001d043146|uniprot=A6YSL1|ncbi=100125654,idp1680|ribonuclease III domain protein1|RNAase III|si614043c10,GRMZM2G035820|Zm00001d043146,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,v18,virescent18,,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,v35|v35-N55,v*-55|virescent35|v*-N55,,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,v8,virescent8,,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,v*-N29,v*-29|virescentN29,,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,vp2|vp2-green mosaic|vp2-N1136B,pm2|viviparous2|y2,,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,vp5|vp5-8705|vp5-Everett#4|vp5-K40|vp5-McWhirter#1|vp5-Mumm-1|vp5-Mumm#2|vp5-N81|vp5-Wisconsin#1|GRMZM2G410515|Zm00001d027936|uniprot=P49086|ncbi=542329,CL1803_1|MAGI_109001|MAGI_22938|pds1|pds*-L39266|phytoene desaturase|phytoene desaturase L39266|PZA02069|PZB00648|PZB00718|umc1070|viviparous5|vp5-83-3101-36|vp5-8419|y-vp*-83-3101-36|y-vp*-8419|y-vp*-85-3101-36,GRMZM2G410515|Zm00001d027936,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,vp5|vp5-8705|vp5-Everett#4|vp5-K40|vp5-McWhirter#1|vp5-Mumm-1|vp5-Mumm#2|vp5-N81|vp5-Wisconsin#1|GRMZM2G410515|Zm00001d027936|uniprot=P49086|ncbi=Zm.695,CL1803_1|MAGI_109001|MAGI_22938|pds1|pds*-L39266|phytoene desaturase|phytoene desaturase L39266|PZA02069|PZB00648|PZB00718|umc1070|viviparous5|vp5-83-3101-36|vp5-8419|y-vp*-83-3101-36|y-vp*-8419|y-vp*-85-3101-36,GRMZM2G410515|Zm00001d027936,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,vp*-5111,viviparous*-5111,,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
zma,vp9|vp9-3058|vp9-4889|vp9-85-3005-22|vp9-85-3069-6|vp9-87-2286-1|vp9-88-89-3613-25|vp9-89-1313-3|vp9-89-90-1525-23|vp9-Bot100|vp9-Smith#3|vp9-UFMu-03973|vp9-Wisconsin#2|vp9-wl2|vp9-y7|GRMZM2G454952|Zm00001d019124|uniprot=Q9ZTP4|ncbi=542604,CL78_1|cl78_1(541)|viviparous9|y7|z1|zds1|zeta carotene desaturase1,GRMZM2G454952|Zm00001d019124,"albino seedling|Two classes of albino seedlings: Class I characterized by white or pale-yellow endosperm in a genotype that would otherwise produce yellow seeds, and albino seedlings.  Some alleles have palegreen or green seedlings, and a few have mutable endosperm and/or seedlings.  Class II consists of albino mutants in which pigmentation of the endosperm is not affected.",,MaizeGDB
