species,group_ids,gene_identifiers
ath,SRL,At4g16144|AMSH3|Associated Molecule with the SH3 Domain of STAM
ath,MCH,At4g16155|ptLPD2|LPD2|Lipoamide Dehydrogenase
ath,FLT,At4g16280|FCA|Late Flowering
ath,SRL,At4g16340|SPK1|Spike
ath,EMB,At4g16370|OPT3|Oligopeptide Transporter
ath,PIG|LEF,At4g16390|SVR7|Suppressor of Variegation
ath,HRM,At4g16420|PRZ1|ADA2B|Proporz
ath,MTM,At4g16845|VRN2|Reduced Vernalization Response
ath,PTH,At4g16860|RPP4|Recognition of Peronospora parasitica
ath,PTH,At4g16950|RPP5|Recognition of Peronospora Parasitica
ath,PTH,At4g16990|RLM3|Resistance to Leptosphaeria Maculans
ath,SRL|PIG,At4g17040|CLPR4|Clp Protease
ath,GRS|LEF,At4g17090|CT-BMY|BAM3|BMY8|Chloroplast Beta-Amylase
ath,EMG,At4g17300|OVA8|Ovule Abortion
ath,SRF,At4g17380|MSH4|MutS Homolog
ath,WAT|CHS,At4g17615|CBL1|SCABP5|Calcineurin B-Like Protein
ath,HRM,At4g17870|PYR1|RCAR11|Pyrabactin Resistance
ath,LIT|NUT|HRM,At4g17970|ALMT12|Aluminum-Activated Malate Transporter
ath,GRS|LEF|FLT,At4g18240|AtSS4|SSIV|Starch Synthase
ath,GRS|LIT,At4g18370|DEG5|HHOA|DEGP Protease
ath,GRS|LEF,At4g18470|SNI1|Suppressor of npr1 Inducible
ath,SRL|GER|PIG|CHS,At4g18480|CH42|PDE314|CHLI1|ACI5|Chlorina
ath,RTH,At4g18640|MRH1|Morphogenesis of Root Hair
ath,HRM,At4g18710|BIN2|DWF12|SK21|UCU1|Brassinosteroid Insensitive
ath,ROT|LEF,At4g18750|DOT4|Defectively Organized Tributaries
ath,MGD|SRF,At4g18770|MYB98|MYB Domain Protein
ath,TCM,At4g18780|IRX1|LEW2|Irregular Xylem
ath,MGD,At4g18830|OFP5|Ovate Family Protein
ath,FSM,At4g18960|AG|Agamous
ath,SEN,At4g18980|S40-3
ath,MCH,At4g19030|NIP1;1|NLM1|Nodulin26-Like Intrinsic Protein
ath,PTH,At4g19040|EDR2|Enhanced Disease Resistance
ath,PIG|GRS,At4g19100|PAM68|Photosynthesis Affected Mutant
ath,PRA|TMP,At4g19230|CYP707A1|Cytochrome P450
ath,EMB,At4g19350|EMB3006|Embryo Defective
ath,GEM,At4g19490|AtVPS54|VPS54 Homolog
ath,MSL|SRF|LIT,At4g19690|IRT1|Iron Transport
ath,OVP,At4g20050|QRT3|Quartet
ath,EMB,At4g20060|EMB1895|Embryo Defective
ath,EMB,At4g20090|EMB1025|Embryo Defective
ath,LIT,At4g20370|TSF|Twin Sister of FT
ath,HRM|CHS|PTH,At4g20380|LSD1|Lesions Simulating Disease Resistance
ath,FLT,At4g20400|AtJmj4|Jumonji
ath,EMB,At4g20740|EMB3131|Embryo Defective
ath,STT,At4g20780|CML42|Calmodulin Like
ath,SRF,At4g20900|MS5|TDM1|Male Sterile
ath,LEF|ARC|FSM|SRF|FLT,At4g20910|CRM2|HEN1|Corymbosa
ath,NHM,At4g21100|DDB1b|DNA Damaged Binding Protein
ath,EMB,At4g21130|EMB2271|Embryo Defective
ath,GAM,At4g21150|HAP6|Hapless
ath,EMB,At4g21190|EMB1417|3-Apr|Embryo Defective
ath,NLS|LIT|CHS,At4g21200|AtGA2ox8|Gibberellin 2-Oxidase
ath,SRF,At4g21270|ATK1|Arabidopsis thaliana Kinesin
ath,TMP,At4g21320|Hsa32|Heat-Stress-Associated
ath,SRF,At4g21330|DYT1|Dysfunctional Tapetum
ath,HRM,At4g21540|SphK1|Shingosine Kinase
ath,TMP|HRM|CHS,At4g21670|FRY2|CPL1|Fiery
ath,NUT|MCH,At4g21680|NRT1.8|Nitrate Transporter
ath,GAM|EMB,At4g21710|EMB1989|NRPB2|Embryo Defective
ath,PTH,At4g21790|TOM1|Tobamovirus Multiplication
ath,EMB,At4g21800|QQT2|Quatre-Quart
ath,TMP,At4g21860|MSRB2|Methionine Sulfoxide Reductase B
ath,GER|FLT,At4g22140|EBS|Early Bolting in Short Days
ath,CPR,At4g22200|AKT2/3|Arabidopsis Potassium Transport
ath,GRS|IST|ARC,At4g22220|ISU1
ath,SRL|PIG,At4g22260|IM|Immutans
ath,PTH,At4g22300|SOBER1|Suppressor of AvrBsT Elicited Resistance
ath,LIT,At4g22950|AGL19|Agamous-Like
ath,EMB,At4g22970|AESP|Arabidopsis Separase
ath,EMB|SRL|ROT|TCM|MCH,At4g23100|RML1|CAD2|PAD2|Root Meristemless
ath,EMB,At4g23250|EMB1290|CRK17|RKC1|Embryo Defective
ath,EMB,At4g23430|TIC32|Translocon at inner envelope membrane of chloroplasts
ath,HRM,At4g23450|AtAIRP1|ABA Insensitive RING Protein
ath,RTH,At4g23640|TRH1|ATKT3|KUP4|Tiny Root Hair
ath,CHS,At4g23650|CPK3|CDPK6|Calcium-Dependent Protein Kinase
ath,EMB,At4g23660|AtPPT1|Polyprenyl Diphosphate Transferase
ath,NUT|CHS,At4g23700|AtCHX17|Cation/H(+) Exchanger
ath,PTH,At4g23810|WRKY53|WRKY DNA-Binding Protein
ath,LIT,At4g23920|UGE2|UDP-D-Glucose/UDP-D-Galactose 4-Epimerase
ath,GRS|LEF|FLT|WAT,At4g24020|NLP7|NIN-Like Protein
ath,PRA,At4g24120|YSL1|Yellow Stripe Like
ath,PRA,At4g24160|CGI-58
ath,MGD|ROT|FSM|TCM,At4g24190|SHD|HSP90-7|Shepherd
ath,GER|PIG|GRS|SRF|FLT,At4g24210|SLY1|Sleepy
ath,LIT,At4g24230|ACBP3|Acyl-CoA Binding Domain
ath,EMB,At4g24270|EMB140|Embryo Defective
ath,PIG|GRS|LEF|MPH,At4g24280|cpHsc70-1|Heat Shock Cognate Factor
ath,PIG|IST,At4g24510|CER2|VC2|Eceriferum
ath,FLT,At4g24540|AGL24|Agamous-Like
ath,GAM,At4g24580|REN1|ROP1 Enhancer
ath,PRA|LIT,At4g24620|PGI1|Phosphoglucose Isomerase
ath,SRF,At4g24960|HVA22D|HVA Homolog
ath,SRF,At4g24972|TPD1|Tapetum Determinant
ath,FLT,At4g25000|AMY1|Alpha-Amylase-Like
ath,PIG|GRS|LEF|MSL|PTH,At4g25050|ACP4|Acyl Carrier Protein
ath,SRL|PIG,At4g25080|CHLM|Magnesium-Protoporphyrin IX Methyltransferase
ath,CUL|TMP,At4g25140|OLEO1|OLE1|Oleosin
ath,PTH,At4g25230|RIN2|RPM1 Interacting Protein
ath,SSC|LIT,At4g25350|SHB1|Short Hypocotyl Under Blue
ath,GRS|ARC|FSM|SRF,At4g25420|GA5|GA20ox1|GA Deficient
ath,WAT|TMP|CHS,At4g25470|CBF2|DREB1C|FTQ4|C-Repeat/DRE Binding Factor
ath,LIT,At4g25480|DREB1A|CBF3|Dehydration Response Element
ath,LIT,At4g25560|LAF1|AtMYB18|Long After Far-Red Light
ath,GER|ROT|SRF|SSC,At4g25640|FFT|AtDTX35|Flower Flavonoid Transporter
ath,PTH,At4g26070|MEK1|MKK1|NMAPKK|Map Kinase/ERK Kinase
ath,HRM,At4g26080|ABI1|ABA Insensitive
ath,PTH,At4g26090|RPS2|Resistant to P. syringae
ath,FLT,At4g26200|ACS7|Aminocyclopropane Carboxylate Synthase
ath,EMB,At4g26300|EMB1027|Embryo Defective
ath,CHS,At4g26420|GAMT1
ath,LIT,At4g26430|CSN6B|COP9 Signalosome Subunit
ath,TMP,At4g26440|WRKY34|MSP3|WRKY DNA-Binding Protein
ath,EMG,At4g26466|LRE|Lorelei
ath,EMB,At4g26500|EMB1374|AtSufE|Embryo Defective
ath,RTH,At4g26690|SHV3|MRH5|GPDL2|Shaven
ath,GRS|MSL|PTH,At4g26850|VTC2|Vitamin C Defective
ath,EMG,At4g26900|HISN4|Histidine Auxotroph
ath,EMB,At4g27010|EMB2788|Embryo Defective
ath,PRA,At4g27030|FAD4|Fatty Acid Desaturase
ath,ROT|LEF|FSM,At4g27060|TOR1|CN|SPR2|Tortifolia
ath,PIG|FSM|SRF|SEN,At4g27330|SPL|NZZ|Sporocyteless
ath,SRL|PIG,At4g27600|NARA5|Necessary for the Achievement of Rubisco Accumulation
ath,GRS|SRF,At4g27750|ISI1|Impaired Sucrose Induction
ath,SRL|LEF|TCM,At4g27760|FEY|FEY3|FoRVer Young
ath,LIT,At4g27800|TAP38|PPH1|Thylakoid-Associate Phosphatase
ath,EMB,At4g28210|EMB1923|Embryo Defective
ath,GER,At4g28320|MAN5|Endo-B-Mannanase
ath,MGD,At4g28580|MGT5|Magnesium Transporter
ath,SRL|PIG,At4g28590|PDE333|Pigment Defective Embryo
ath,PIG|GRS,At4g28750|PSAE1|psa E1 Knockout
ath,SRL|GRS|LEF,At4g28980|CDKF;1|CAK1AT|Cyclin-Dependent Kinase
ath,PIG|LEF|ARC|FSM|SRF|SSC|TCM|LIT,At4g29010|AIM1|Abnormal Inflorescence Meristem
ath,ROT,At4g29040|RPT2a|HLR|Regulatory Particle AAA-ATPase
ath,EMB,At4g29060|EMB2726|Embryo Defective
ath,ROT|LEF|IST|SRF|SEN|NUT,At4g29130|HXK1|GIN2|Hexokinase
ath,SRF,At4g29170|AtMND1
ath,EMB,At4g29660|EMB2752|Embryo Defective
ath,TMP|CHS,At4g29810|AtMKK2|MK1|Map Kinase Kinase
ath,GRS|ROT,At4g29840|MTO2|TS|Methionine Over-Accumulation
ath,EMB,At4g29860|EMB2757|TAN|Embryo Defective
ath,EMB,At4g29910|EMB2798|ORC5|Embryo Defective
ath,NUT|MCH,At4g30120|HMA3|Heavy Metal Associated
ath,EMB,At4g30580|EMB1995|ATS2|LPAAT|Embryo Defective
ath,PIG,At4g30720|PDE327|Pigment Defective Embryo
ath,CHS,At4g30870|AtMUS81|MMS and UV Sensitive
ath,GEM,At4g30930|NFD1|At4g30925|Nuclear Fusion Defective
ath,PRA|TMP|CHS,At4g30950|FAD6|FADC|Fatty Acid Desaturase
ath,NLS|ROT|CHS,At4g30960|CIPK6|SnRK3.14|SIP3|CBL-Interacting Protein Kinase
ath,PIG|GRS|LEF|FLT,At4g31120|SKB1|PRMT5|SHK1 Binding Protein
ath,EMB,At4g31160|DCAF1|DDB1-CUL4 Associated Factor
ath,EMG,At4g31400|CTF7|Arabidopsis Homolog of Yeast CTF
ath,SRL|IST|ARC,At4g31500|SUR2|CYP83B1|RED1|RNT1|Superroot
ath,SRL,At4g31560|HCF153
ath,GRS|LEF,At4g31700|RPS6A|Ribosomal Protein S6
ath,EMB,At4g31770|DBR1|Lariat Debranching Enzyme
ath,EMB|PIG,At4g31780|EMB2797|MGD1|MGDA|Embryo Defective
ath,PTH,At4g31800|WRKY18|WRKY DNA-Binding Protein
ath,FSM,At4g31820|ENP|MAB4|NPY1|Enhancer of Pinoid
ath,CHS,At4g31870|GPX7|Glutathione Peroxidase
ath,HRM|PTH,At4g31970|JAH1|CYP82C2|Jasmonic Acid Hypersensitive
ath,CHS,At4g32150|AtVAMP711|Vesicle-Associated Membrane Protein
ath,SRL|PIG,At4g32260|PDE334|Pigment Defective Embryo
ath,EMB|TMP|NUT|HRM|CHS,At4g32400|SHS1|EMB104|AtBT1|Sodium Hypersensitive
ath,GAM|EMB|NLS|ROT,At4g32410|RSW1|CESA1|Radially Swollen Root
ath,LEF|FSM,At4g32551|LUG|RON2|Leunig
ath,NUT,At4g32650|KC1|K+ Rectifying Channel
ath,ROT|LEF|IST|ARC,At4g32700|TEB|Tebichi
ath,EMB,At4g32720|AtLA1|Arabidopsis LA1 Protein
ath,PRA|LIT,At4g32770|VTE1|AtSDX1|Vitamin E Deficient
ath,LEF|ARC,At4g32810|CCD8|MAX4|Carotenoid Cleavage Dioxygenase
ath,NHM,At4g32850|PAPS4|NPAP|PAP(IV)|Poly(A) Polymerase
ath,LIT,At4g32980|ATH1|Homeobox Gene
ath,CHS,At4g33000|CBL10|Calcineurin B-Like
ath,PRA,At4g33030|SQD1|Sulfoquinovosyl Diacylglycerol Deficient
ath,EMB,At4g33090|APM1|Aminopeptidase PM
ath,GRS,At4g33210|SLOMO|Slow Motion
ath,LEF,At4g33240|FAB1A
ath,PRA,At4g33330|GUX2|PGSIP3|Glucuronic Acid Substitution of Xylan
ath,HRM,At4g33360|FLDH|Farnesol Dehydrogenase
ath,GRS|HRM,At4g33430|BAK1|ELG|BRI 1-Associated Receptor Kinase
ath,EMB,At4g33460|EMB2751|Embryo Defective
ath,RTH,At4g33470|HDA14|Histone Deacetylase
ath,EMB,At4g33495|RPD1|Root Primordium Defective
ath,GRS,At4g33520|PAA1|HMA6|P-Type ATP-ase
ath,CUL,At4g33650|DRP3A|ADL2|Dynamin-Related Protein
ath,EMB,At4g33680|AGD2|Aberrant Growth and Death
ath,PIG|IST,At4g33790|CER4|FAR3|G7|Eceriferum
ath,WAT,At4g33950|OST1|SNRK2.6|SRK2E|P44|Open Stomata
ath,EMB,At4g33990|EMB2758|Embryo Defective
ath,SRL|PIG,At4g34350|HDR|CLB6|IspH|4-Hydroxy-3-Methylbut-2-Enyl Diphosphate Reductase
ath,PTH,At4g34390|XLG2|Extra-Large GTP-Binding Protein
ath,LEF|IST|FSM,At4g34460|AGB1|ELK4|Arabidopsis G Protein Beta Subunit
ath,IST|WAT,At4g34520|FAE1|KCS18|Fatty Acid Elongation
ath,EMB,At4g34620|SSR16|Small Subunit Ribosomal Protein
ath,GRS|ROT|LEF|FLT,At4g34700|AtCIB22|Mitochondrial Complex I Subunit
ath,ROT|CHS,At4g34710|ADC2|SPE2|Arginine Decarboxylase
ath,CHS,At4g34740|AtGPRAT2|AtPURF2|CIA1|AtASE2|Glutamine Phosphoribosylamidotransferase
ath,PIG,At4g34830|PDE346|MRL1|Pigment Defective Embryo
ath,OVP,At4g34850|LAP5|PKSB|Less Adhesive Pollen
ath,CPR,At4g34890|AtXDH1|Xanthine Dehydrogenase
ath,GAM,At4g34940|ARO1|SETH4|Armadillo Repeat Only
ath,MGD|SRF,At4g34990|AtMYB32|MYB Domain Protein
ath,NUT,At4g35040|bZIP19|bZIP Transcription Factor
ath,LIT,At4g35090|CAT2|Catalase
ath,SRF,At4g35420|TKPR1|DRL1|Tetraketide Alpha-Pyrone Reductase
ath,PRA|CPR,At4g35440|CLCE|Chloride Channel
ath,GRS|LEF|FLT,At4g35450|ARK2A|AFT|Ankyrin Repeat-Containing Protein
ath,PIG|GRS,At4g35490|MRPL11|Mitochondrial Ribosomal Protein
ath,SRF,At4g35520|MLH3|MutL Protein Homolog
ath,FLT,At4g35900|FD|AtBZIP14|Late Flowering
ath,MEC,At4g35920|MCA1|MID1-Complementing Activity
ath,PRA,At4g36220|FAH1|CYP84A1|Ferulic Acid 5-Hydroxylase
ath,LEF|FSM,At4g36380|ROT3|CYP90C1|Rotundifolia
ath,GAM|EMB,At4g36480|EMB2779|LCB1|FBR11|Embryo Defective
ath,EMB,At4g36630|EMB2754|VPS39|Embryo Defective
ath,HRM|CHS,At4g36830|HOS3|High Expression of Osmotically Responsive Genes
ath,TCM|WAT,At4g36890|IRX14|Irregular Xylem
ath,FSM,At4g36920|AP2|FLO2|FL1|Apetala
ath,FSM,At4g36930|SPT|Spatula
ath,MSL,At4g37000|ACD2|AtRCCR|Accelerated Cell Death
ath,NLS|NUT,At4g37050|PLAIVC|PLP4|Phospholipase A
ath,ROT,At4g37070|PLAIVA|PLP1|Phospholipase A
ath,SRL,At4g37200|HCF164|High Chlorophyll Fluorescence
ath,LIT,At4g37270|HMA1|Heavy Metal ATPase
ath,GEM,At4g37450|AGP18|Arabinogalactan Protein
ath,LIT,At4g37470|HTL|Hyposensitive to Light
ath,NUT,At4g37540|LBD39|LOB Domain-Containing Protein
ath,NLS,At4g37580|HLS1|COP3|UNS2|Hookless
ath,ROT,At4g37650|SHR|SGR7|Short Root
ath,FSM|OVP,At4g37750|ANT|DRG|Aintegumenta
ath,CPR,At4g37925|NDH-M|Subunit NDH-M of NAD(P)H:Plastoquinone Dehydrogenase Complex
ath,SRL,At4g37930|SHM1|Serine Hydroxymethyltransferase
ath,TMP,At4g38130|HD1|HDA1|HDA19|RPD3a|Histone Deacetylase
ath,SRL|PIG,At4g38160|PDE191|Pigment Defective Embryo
ath,GAM,At4g38190|CSLD4|Cellulose Synthase Like
ath,CHS,At4g38240|CGL1|GNTI|Complex Glycan
ath,STT,At4g38600|KAK|UPL3|Kaktus
ath,PRA|LIT,At4g38620|MYB4|MYB Gene Knockout
ath,GER|GRS|MSL|FSM|SRF|SEN,At4g38630|RPN10|MBP1|MCB1|Regulatory Particle Non-ATPase
ath,NUT,At4g38800|MTN1|MTAN1|Methylthioadenosine Nucleosidase
ath,PRA|PTH,At4g39030|EDS5|SID1|Enhanced Disease Susceptibility
ath,PTH,At4g39090|RD19|RD19A|Responsive to Dehydration
ath,EMB,At4g39120|HISN7|IMPL2|HPP|Histidine Biosynthesis
ath,NLS|SRF,At4g39350|CESA2|ATH-A|Cellulose Synthase
ath,PIG|GRS|ARC|SRF|FLT|SEN|HRM,At4g39400|BRI1|CBB2|BIN1|Brassinosteroid Insensitive
ath,GER|PIG|GRS|FLT,At4g39460|SAMC1|SAMT1|S-Adenosylmethionine Carrier
ath,EMB,At4g39620|EMB2453|PPR5|Embryo Defective
ath,GRS|MSL,At4g39640|GGT1|Gamma-Glutamyl Transpeptidase
ath,CPR,At4g39710|FKBP16-2|FK506 Binding Protein
ath,NLS|MSL|TCM,At4g39800|AtIPS1|MIPS1|Inositol-3-Phosphate Synthase
ath,SRL|HRM,At4g39850|PXA1|PED3|CTS|Peroxisomal ABC Transporter
ath,EMB|CUL,At4g39920|POR|TFCC|Porcino
ath,PRA|NUT,At5g01220|SQD2|Sulfoquinovosyl Diacylglycerol Deficient
ath,IST,At5g01360|TBL3|Trichome Birefringence-Like
ath,NLS|FLT,At5g01400|ESP4|Enhanced Silencing Phenotype
ath,PIG|ROT|MSL|SRF,At5g01410|RSR4|PDX1.3|Reduced Sugar Response
ath,NUT|HRM|MCH,At5g01490|CAX4|Cation Exchanger
ath,PIG,At5g01500|TAAC|Thylakoid ATP/ADP Carrier
ath,HRM,At5g01540|LecRKA4.1|Lectin Receptor Kinase
ath,HRM,At5g01550|LecRKA4.2|Lectin Receptor Kinase
ath,HRM,At5g01560|LecRKA4.3|Lectin Receptor Kinase
ath,SEN,At5g01600|AtFER1|Ferritin
ath,CHS,At5g01630|AtBRCA2b|Breast Cancer Associated
ath,LIT,At5g01820|CIPK14|SR1|SNRK3.15|CBL-Interacting Protein Kinase
ath,CHS,At5g01840|OFP1|Ovate Family Protein
ath,CUL,At5g01920|STN8|State Transition
ath,GER,At5g01930|MAN6|Endo-B-Mannanase
ath,GRS|ARC|FSM,At5g02030|LSN|BLR|PNY|RPL|VAN|Larson
ath,PIG,At5g02120|PDE335|OHP|Pigment Defective Embryo
ath,EMG,At5g02190|AtASP38|PCS1|Aspartic Protease
ath,NLS,At5g02200|FHL|Far-Red-Elongated Hypocotyl1-Like
ath,EMB,At5g02250|EMB2730|RNR1|Embryo Defective
ath,GER|ROT,At5g02310|PRT6|Proteolysis
ath,ROT|FLT,At5g02600|NaKR1|NPCC6|Sodium Potassium Root Defective
ath,NLS,At5g02810|PRR7|Pseudo-Response Regulator
ath,GRS|LEF|ARC|LIT|HRM,At5g02820|BIN5|RHL2|Brassinosteroid Insensitive
ath,GRS|ROT|LEF|FLT,At5g02870|RPL4A|Ribosomal Protein L4A
ath,ROT,At5g03150|JKD|Jackdaw
ath,NLS|SEN|HRM|CHS,At5g03280|EIN2|CKR1|ORE2|ORE3|Ethylene Insensitive
ath,CHS,At5g03455|CDC25|ACR2|Cell Division Cycle
ath,ARC|SRF,At5g03540|AtEXO70A1|Exocyst Subunit EXO70 Family Protein A
ath,PRA|NUT|MCH,At5g03570|IREG2|FPN2|Iron Regulated
ath,NLS|PIG|GRS|ROT|LEF|SRF|FLT,At5g03730|CTR1|SIS1|Constitutive Triple Response
ath,LEF,At5g03790|LMI1|Late Meristem Identity
ath,EMB,At5g03800|EMB1899|EMB175|EMB166|Embryo Defective
ath,IST|ARC|FLT,At5g03840|TFL1|Terminal Flower
ath,NLS,At5g03860|MLS|Malate Synthase
ath,PIG,At5g03940|FFC|54CP|CPSRP54|Yellow First Leaves
ath,SRL,At5g04040|SDP1|Sugar-Dependent
ath,MSL,At5g04140|GLS1|GLU1|Glutamate Synthase
ath,FLT,At5g04240|ELF6|Early Flowering
ath,CPR,At5g04290|KTF1|SPT5L|KOW Domain-Containing Transcription Factor
ath,PTH,At5g04430|BTR1|Binding to ToMV RNA
ath,STT,At5g04470|SIM|Siamese
ath,PRA,At5g04490|VTE5|Vitamin E Pathway Gene
ath,MSD,At5g04560|DME|EMB1649|Demeter
ath,PIG|NUT,At5g04770|AtCAT6|Cationic Amino Acid Transporter
ath,EMB,At5g04810|AtPPR4|Pentatricopeptide Repeat Protein
ath,PTH,At5g04890|RTM2|Restricted TEV Movement
ath,ROT,At5g05000|TOC34|OEP34|PPI3|Translocon at the Outer Membrane of Chloroplasts
ath,GAM|ROT,At5g05170|CEV1|IXR1|CESA3|Constitutive Expression of VSP 1
ath,WAT|TMP,At5g05410|DREB2A|DRE-binding Protein 2A
ath,SRF,At5g05490|SYN1|DIF1|REC8|BP8|Meiotic Synaptic Defective
ath,EMB,At5g05560|EMB2771|APC1|Embryo Defective
ath,PRA,At5g05580|FAD8|Fatty Acid Desaturase
ath,EMB,At5g05680|EMB2789|Nup88|Embryo Defective
ath,GRS|SRF,At5g05690|CBB3|CPD|DWF3|Cabbage
ath,SEN,At5g05700|ATE1|DLS1|Arginine-tRNA Protein Transferase
ath,CHS,At5g05730|TRP5|AMT1|ASA1|Tryptophan Biosynthesis
ath,GRS|LEF|ARC|FSM|FLT|STT,At5g05780|RPN8A|AE3|RP Non-ATPase Subunit
ath,GEM,"At5g05970|NEDD1|Neural Precursor Cell Expressed, Developmentally Down-Regulated Gene"
ath,FSM,At5g06070|RBE|RAB|Rabbit Ears
ath,EMB,At5g06240|EMB2735|Embryo Defective
ath,PIG|IST|SRF|STT,At5g06410|AtHscB
ath,NUT|CHS,At5g06580|AtD-LDH1|D-Lactate Dehydrogenase
ath,STT,At5g06650|GIS2|Glabrous Inflorescence Stems
ath,IST|LIT,At5g06700|TBR|Trichome Birefringence
ath,WAT|CHS,At5g06760|LEA4-5|Late Embryogenesis Abundant
ath,EMB,At5g07280|EXS|GNE2|EMS1|Extra Sporogenous Cells
ath,NUT,At5g07440|GDH2|Glutamate Dehydrogenase
ath,EMB,At5g07500|PEI
ath,PIG|SSC,At5g07990|TT7|CYP75B1|Transparent Testa
ath,EMB|SRL,At5g08130|BIM1
ath,EMB,At5g08170|EMB1873|AIH|Embryo Defective
ath,LEF|FLT,At5g08370|AtAGAL2|Alpha-Galactosidase
ath,EMG,At5g08470|EMB2817|PEX1|Embryo Defective
ath,NLS,At5g08550|ILP1|ILP1-1D|Increased Level of Polyploidy1-1D
ath,PIG,At5g08610|PDE340|Pigment Defective Embryo
ath,PIG,At5g08640|FLS1|Flavonol Synthase
ath,PRA,At5g09640|SNG2|SCPL19|Sinapoylglucose Accumulator
ath,NLS,At5g09660|PMDH2|Peroxisomal NAD-Malate Dehydrogenase
ath,GRS|ROT,At5g09680|RLF1|Reduced Lateral Root Formation
ath,NUT,At5g09690|MRS2-7
ath,SRF,At5g09750|HEC3|Hecate
ath,PIG,At5g09790|PDE336|ATXR5|Pigment Defective Embryo
ath,ROT|HRM,At5g09810|ACT7|Actin
ath,EMB|GRS|LEF|FSM|SRF,At5g09900|EMB2107|RPN5A|MSA|Embryo Defective
ath,FLT,At5g10140|FLC|FLF|Flowering Locus C
ath,NHM,At5g10170|AtIPS3|MIPS3|Inositol-3-Phosphate Synthase
ath,GRS|ROT|TCM,At5g10250|DOT3|Defectively Organized Tributaries
ath,EMB|ROT,At5g10330|HISN6A|HPA1|EMB2196|Histidine Auxotroph
ath,STT,At5g10440|CYCD4;2|Cyclin
ath,CUL,At5g10470|KAC1|KCA1|Kinesin Like Protein for Actin Based Chloroplast Movement
ath,EMB,At5g10480|PAS2|PEPINO|Pasticcino
ath,SRL,At5g11040|TRS120
ath,OVP,At5g11110|AtSPS2F|SPS1|KNS2|Sucrose Phosphate Synthase
ath,NLS|ROT,At5g11260|HY5|TED5|Elongated Hypocotyl
ath,PIG|GRS|PTH,At5g11270|OCP3|Overexpressor of Cationic Peroxidase
ath,NLS|GRS|LEF|IST|MSL|FSM|FLT|TCM,At5g11530|EMF1|Embryonic Flower
ath,CPR,At5g11710|EPSIN1|Epsin N-Terminal Homology Domain Protein
ath,EMB,At5g11890|EMB3135|Embryo Defective
ath,CPR,At5g12080|MSL10|Mechanosensitive Channel of Small Conductance-Like
ath,SRL|PIG,At5g12130|PDE149|ATTERC|Pigment Defective Embryo
ath,NUT,At5g12200|PYD2|Pyrimidine
ath,GRS|LEF|ARC|FSM|SRF,At5g12210|RGBT1|RAB Geranylgeranyl Transferase
ath,GRS|CUL,At5g12390|FIS1B|Fission
ath,MSD,At5g12840|EMB2220|HAP2A|Embryo Defective
ath,GRS,At5g12860|pOMT1|DIT1|Plastidic 2-Oxoglutarate/Malate Transporter
ath,EMB,At5g13010|EMB3011|OMA|Embryo Defective
ath,PTH,At5g13080|WRKY75|WRKY Transcription Factor
ath,MGD|GRS|ROT|SRF,At5g13150|EXO70C1|Exocyst Subunit
ath,PTH,At5g13160|PBS1|AVRPPHB|avrPphB Susceptible
ath,CHS,At5g13170|SAG29|SWEET15|Senescence Associated Gene
ath,FSM,At5g13290|CRN|SOL2|Coryne
ath,TCM,At5g13300|SFC|AGD3|VAN3|Scarface
ath,PTH,At5g13320|PBS3|GDG1|WIN3|AvrPphB Susceptible
ath,EMB|FLT,At5g13480|FY|Late Flowering
ath,EMB,At5g13510|EMB3136|Embryo Defective
ath,SRL,At5g13530|KEG|Keep On Going
ath,SSC,At5g13550|SULTR4;1|Sulfate Transporter
ath,SRL|TCM,At5g13570|DCP2|TDT|Decapping
ath,PIG,At5g13630|GUN5|CHLH|CCH|Genomes Uncoupled
ath,TMP,At5g13650|SVR3|Suppressor of Variegation
ath,GER|NLS|ROT|LEF|IST|ARC|WAT,At5g13680|ELO2|ABO1|Elongata
ath,EMB,At5g13690|CYL1|NAGLU|Cyclops
ath,EMB,At5g13710|SMT1|CPH|Sterol Methyltransferase
ath,MSL,At5g13800|PPH|Pheophytinase
ath,NLS,At5g13910|LEP|Leafy Petiole
ath,PIG|SSC,At5g13930|TT4|CHS|Transparent Testa
ath,CPR,At5g13960|KYP|SDG33|SUVH4|Kryptonite
ath,GER,At5g14100|NAP14|ABCI11|Non-Intrinsic ABC Protein
ath,EMB|GRS|OBI,At5g14170|EMB262|CHC1|Embryo Defective
ath,PTH,At5g14180|MPL1|Myzus persicae-Induced Lipase
ath,PRA,At5g14200|IMD1|MAM-D1
ath,SRL|PIG,At5g14250|FUS11|COP13|CSN3|Fusca
ath,EMB,At5g14320|EMB3137|Embryo Defective
ath,PRA,At5g14570|AtNRT2.7|High Affinity Nitrate Transporter
ath,SRL|PIG,At5g14660|PDF1B|DEF2|Peptide Deformylase
ath,STT|RTH|TCM,At5g14750|WER1|MYB66|Werewolf
ath,EMB,At5g14760|AO|Aspartic Oxidase
ath,EMB,At5g14800|EMB2772|Embryo Defective
ath,GAM,At5g14870|CNGC18|Cyclic Nucleotide-Gated Channel
ath,ROT,At5g14960|E2FD|DEL2|E2L1
ath,PTH,At5g15130|WRKY72|WRKY DNA-Binding Protein
ath,GRS|ARC|FLT,At5g15170|TDP|Tyrosyl-DNA Phosphodiesterase
ath,GRS|PTH,At5g15410|DND1|AtCNGC2|Defense No Death
